sale_id,sale_date,product_id,customer_id,quantity,unit_price,revenue,payment_method
S0000398,2025-01-09,P0030,C00196,1,3.95,3.95,Digital Wallet
S0000399,2025-01-09,P0018,C00436,4,14.48,57.92,Card
S0000400,2025-01-09,P0039,C00368,1,8.22,8.22,Card
S0000401,2025-01-09,P0035,C00032,2,4.51,9.02,Card
S0000402,2025-01-09,P0035,C00373,3,4.51,13.53,Cash
S0000403,2025-01-09,P0014,C00342,2,14.33,28.66,Digital Wallet
S0000404,2025-01-09,P0020,C00317,3,24.58,73.74,Card
S0000405,2025-01-09,P0026,C00334,3,30.59,91.77,Digital Wallet
S0000406,2025-01-09,P0030,C00396,2,3.95,7.9,Card
S0000407,2025-01-09,P0003,C00288,3,2.27,6.81,Digital Wallet
S0000408,2025-01-09,P0015,C00332,2,29.69,59.38,Cash
S0000409,2025-01-09,P0011,C00248,3,28.23,84.69,Card
S0000410,2025-01-09,P0012,C00492,5,17.67,88.35,Card
S0000411,2025-01-09,P0033,C00462,1,32.26,32.26,Cash
S0000412,2025-01-09,P0025,C00018,1,4.71,4.71,Digital Wallet
S0000413,2025-01-09,P0007,C00297,5,11.24,56.2,Card
S0000414,2025-01-09,P0009,C00390,2,3.63,7.26,Cash
S0000415,2025-01-09,P0008,C00040,3,25.45,76.35,Card
S0000416,2025-01-09,P0003,C00316,1,2.27,2.27,Card
S0000417,2025-01-09,P0034,C00054,4,13.32,53.28,Card
S0000418,2025-01-09,P0024,C00057,3,16.73,50.19,Digital Wallet
S0000419,2025-01-09,P0008,C00196,2,25.45,50.9,Cash
S0000420,2025-01-09,P0014,C00040,1,14.33,14.33,Cash
S0000421,2025-01-09,P0026,C00236,4,30.59,122.36,Cash
S0000422,2025-01-09,P0032,C00226,2,22.91,45.82,Cash
S0000423,2025-01-09,P0039,C00207,4,8.22,32.88,Card
S0000424,2025-01-09,P0035,C00105,2,4.51,9.02,Digital Wallet
S0000425,2025-01-09,P0024,C00381,1,16.73,16.73,Cash
S0000426,2025-01-09,P0011,C00231,1,28.23,28.23,Digital Wallet
S0000427,2025-01-09,P0022,C00203,2,22.12,44.24,Cash
S0000428,2025-01-09,P0030,C00302,1,3.95,3.95,Cash
S0000429,2025-01-09,P0031,C00128,1,28.12,28.12,Card
S0000430,2025-01-09,P0025,C00439,2,4.71,9.42,Card
S0000431,2025-01-09,P0031,C00375,1,28.12,28.12,Card
S0000432,2025-01-09,P0031,C00149,2,28.12,56.24,Digital Wallet
S0000433,2025-01-09,P0023,C00133,4,17.42,69.68,Card
S0000434,2025-01-09,P0002,C00375,1,23.0,23.0,Card
S0000435,2025-01-09,P0007,C00190,1,11.24,11.24,Cash
S0000436,2025-01-09,P0029,C00135,1,12.45,12.45,Cash
S0000437,2025-01-09,P0040,C00497,3,4.33,12.99,Card
S0000438,2025-01-09,P0002,C00414,2,23.0,46.0,Card
S0000439,2025-01-09,P0017,C00313,3,10.27,30.81,Digital Wallet
S0000440,2025-01-09,P0001,C00372,1,2.31,2.31,Digital Wallet
S0000441,2025-01-09,P0026,C00491,1,30.59,30.59,Cash
S0000442,2025-01-09,P0009,C00424,4,3.63,14.52,Digital Wallet
S0000443,2025-01-09,P0020,C00160,5,24.58,122.9,Card
S0000444,2025-01-09,P0012,C00163,1,17.67,17.67,Card
S0000445,2025-01-09,P0031,C00020,2,28.12,56.24,Cash
S0000446,2025-01-09,P0018,C00092,3,14.48,43.44,Card
S0000447,2025-01-10,P0032,C00352,4,22.91,91.64,Card
S0000448,2025-01-10,P0007,C00440,2,11.24,22.48,Card
S0000449,2025-01-10,P0024,C00456,1,16.73,16.73,Card
S0000450,2025-01-10,P0009,C00266,5,3.63,18.15,Digital Wallet
S0000451,2025-01-10,P0022,C00093,2,22.12,44.24,Digital Wallet
S0000452,2025-01-10,P0005,C00006,2,12.52,25.04,Digital Wallet
S0000453,2025-01-10,P0004,C00330,4,18.23,72.92,Digital Wallet
S0000454,2025-01-10,P0013,C00033,1,21.26,21.26,Digital Wallet
S0000455,2025-01-10,P0019,C00099,2,6.16,12.32,Cash
S0000456,2025-01-10,P0016,C00124,3,26.95,80.85,Card
S0000457,2025-01-10,P0034,C00151,4,13.32,53.28,Cash
S0000458,2025-01-10,P0015,C00263,1,29.69,29.69,Card
S0000459,2025-01-10,P0005,C00461,2,12.52,25.04,Card
S0000460,2025-01-10,P0038,C00453,4,9.21,36.84,Card
S0000461,2025-01-10,P0023,C00270,4,17.42,69.68,Cash
S0000462,2025-01-10,P0024,C00278,4,16.73,66.92,Card
S0000463,2025-01-10,P0025,C00471,2,4.71,9.42,Card
S0000464,2025-01-10,P0010,C00139,2,16.69,33.38,Digital Wallet
S0000465,2025-01-10,P0025,C00481,4,4.71,18.84,Digital Wallet
S0000466,2025-01-10,P0036,C00498,1,13.91,13.91,Card
S0000467,2025-01-10,P0012,C00327,3,17.67,53.01,Digital Wallet
S0000468,2025-01-10,P0031,C00472,1,28.12,28.12,Cash
S0000469,2025-01-10,P0028,C00225,2,22.42,44.84,Card
S0000470,2025-01-10,P0031,C00026,2,28.12,56.24,Cash
S0000471,2025-01-10,P0013,C00329,2,21.26,42.52,Digital Wallet
S0000472,2025-01-10,P0016,C00018,1,26.95,26.95,Digital Wallet
S0000473,2025-01-10,P0029,C00275,2,12.45,24.9,Cash
S0000474,2025-01-10,P0017,C00051,4,10.27,41.08,Card
S0000475,2025-01-10,P0015,C00441,2,29.69,59.38,Digital Wallet
S0000476,2025-01-10,P0009,C00295,1,3.63,3.63,Digital Wallet
S0000477,2025-01-10,P0002,C00057,2,23.0,46.0,Digital Wallet
S0000478,2025-01-10,P0031,C00379,2,28.12,56.24,Cash
S0000479,2025-01-10,P0031,C00461,2,28.12,56.24,Cash
S0000480,2025-01-10,P0039,C00383,5,8.22,41.1,Digital Wallet
S0000481,2025-01-10,P0011,C00306,2,28.23,56.46,Card
S0000482,2025-01-10,P0002,C00319,2,23.0,46.0,Cash
S0000483,2025-01-10,P0036,C00002,3,13.91,41.73,Card
S0000484,2025-01-10,P0013,C00393,2,21.26,42.52,Cash
S0000485,2025-01-10,P0030,C00385,3,3.95,11.85,Cash
S0000486,2025-01-10,P0034,C00160,5,13.32,66.6,Card
S0000487,2025-01-10,P0001,C00089,1,2.31,2.31,Card
S0000488,2025-01-10,P0030,C00179,1,3.95,3.95,Card
S0000489,2025-01-10,P0024,C00471,2,16.73,33.46,Cash
S0000490,2025-01-10,P0016,C00479,3,26.95,80.85,Card
S0000491,2025-01-10,P0027,C00305,1,24.24,24.24,Card
S0000492,2025-01-10,P0035,C00046,1,4.51,4.51,Card
S0000493,2025-01-11,P0015,C00319,5,29.69,148.45,Card
S0000494,2025-01-11,P0028,C00477,2,22.42,44.84,Card
S0000495,2025-01-11,P0026,C00388,2,30.59,61.18,Card
S0000496,2025-01-11,P0025,C00244,1,4.71,4.71,Card
S0000497,2025-01-11,P0029,C00342,3,12.45,37.35,Cash
S0000498,2025-01-11,P0028,C00092,1,22.42,22.42,Card
S0000499,2025-01-11,P0034,C00124,5,13.32,66.6,Cash
S0000500,2025-01-11,P0017,C00130,2,10.27,20.54,Digital Wallet
S0000501,2025-01-11,P0037,C00478,1,29.68,29.68,Digital Wallet
S0000502,2025-01-11,P0022,C00496,2,22.12,44.24,Cash
S0000503,2025-01-11,P0006,C00435,4,9.35,37.4,Card
S0000504,2025-01-11,P0004,C00327,2,18.23,36.46,Cash
S0000505,2025-01-11,P0040,C00043,3,4.33,12.99,Digital Wallet
S0000506,2025-01-11,P0004,C00125,3,18.23,54.69,Cash
S0000507,2025-01-11,P0004,C00412,1,18.23,18.23,Digital Wallet
S0000508,2025-01-11,P0037,C00083,2,29.68,59.36,Cash
S0000509,2025-01-11,P0001,C00367,3,2.31,6.93,Cash
S0000510,2025-01-11,P0026,C00444,2,30.59,61.18,Cash
S0000511,2025-01-11,P0028,C00452,3,22.42,67.26,Cash
S0000512,2025-01-11,P0031,C00171,3,28.12,84.36,Cash
S0000513,2025-01-11,P0013,C00030,5,21.26,106.3,Digital Wallet
S0000514,2025-01-11,P0014,C00329,2,14.33,28.66,Cash
S0000515,2025-01-11,P0002,C00230,1,23.0,23.0,Cash
S0000516,2025-01-11,P0026,C00239,2,30.59,61.18,Cash
S0000517,2025-01-11,P0006,C00082,3,9.35,28.05,Card
S0000518,2025-01-11,P0014,C00042,1,14.33,14.33,Digital Wallet
S0000519,2025-01-11,P0014,C00313,3,14.33,42.99,Cash
S0000520,2025-01-11,P0009,C00483,3,3.63,10.89,Digital Wallet
S0000521,2025-01-11,P0038,C00478,2,9.21,18.42,Cash
S0000522,2025-01-11,P0029,C00467,1,12.45,12.45,Card
S0000523,2025-01-11,P0028,C00066,5,22.42,112.1,Digital Wallet
S0000524,2025-01-11,P0034,C00256,2,13.32,26.64,Card
S0000525,2025-01-11,P0038,C00140,4,9.21,36.84,Card
S0000526,2025-01-11,P0014,C00411,1,14.33,14.33,Cash
S0000527,2025-01-11,P0020,C00239,2,24.58,49.16,Digital Wallet
S0000528,2025-01-11,P0010,C00417,3,16.69,50.07,Digital Wallet
S0000529,2025-01-11,P0026,C00062,1,30.59,30.59,Digital Wallet
S0000530,2025-01-11,P0009,C00115,2,3.63,7.26,Digital Wallet
S0000531,2025-01-11,P0005,C00379,4,12.52,50.08,Cash
S0000532,2025-01-11,P0039,C00236,1,8.22,8.22,Cash
S0000533,2025-01-11,P0028,C00169,1,22.42,22.42,Card
S0000534,2025-01-11,P0009,C00374,1,3.63,3.63,Cash
S0000535,2025-01-11,P0017,C00265,2,10.27,20.54,Digital Wallet
S0000536,2025-01-11,P0008,C00403,2,25.45,50.9,Cash
S0000537,2025-01-11,P0018,C00417,1,14.48,14.48,Card
S0000538,2025-01-11,P0016,C00085,2,26.95,53.9,Digital Wallet
S0000539,2025-01-11,P0008,C00207,1,25.45,25.45,Digital Wallet
S0000540,2025-01-11,P0017,C00132,4,10.27,41.08,Card
S0000541,2025-01-11,P0029,C00363,3,12.45,37.35,Card
S0000542,2025-01-11,P0015,C00332,1,29.69,29.69,Digital Wallet
S0000543,2025-01-11,P0038,C00031,2,9.21,18.42,Cash
S0000544,2025-01-11,P0009,C00045,3,3.63,10.89,Cash
S0000545,2025-01-11,P0013,C00284,3,21.26,63.78,Digital Wallet
S0000546,2025-01-11,P0010,C00460,1,16.69,16.69,Digital Wallet
S0000547,2025-01-11,P0029,C00166,1,12.45,12.45,Digital Wallet
S0000548,2025-01-11,P0022,C00389,4,22.12,88.48,Cash
S0000549,2025-01-11,P0020,C00250,3,24.58,73.74,Cash
S0000550,2025-01-11,P0029,C00455,2,12.45,24.9,Digital Wallet
S0000551,2025-01-11,P0036,C00472,3,13.91,41.73,Card
S0000552,2025-01-11,P0040,C00223,5,4.33,21.65,Digital Wallet
S0000553,2025-01-11,P0015,C00246,4,29.69,118.76,Digital Wallet
S0000554,2025-01-11,P0011,C00296,1,28.23,28.23,Cash
S0000555,2025-01-11,P0022,C00199,5,22.12,110.6,Digital Wallet
S0000556,2025-01-11,P0024,C00099,3,16.73,50.19,Cash
S0000557,2025-01-11,P0024,C00415,3,16.73,50.19,Card
S0000558,2025-01-11,P0022,C00297,1,22.12,22.12,Digital Wallet
S0000559,2025-01-11,P0007,C00374,1,11.24,11.24,Card
S0000560,2025-01-11,P0012,C00259,5,17.67,88.35,Digital Wallet
S0000561,2025-01-11,P0012,C00326,2,17.67,35.34,Card
S0000562,2025-01-11,P0030,C00019,1,3.95,3.95,Cash
S0000563,2025-01-11,P0025,C00099,1,4.71,4.71,Digital Wallet
S0000564,2025-01-11,P0017,C00421,1,10.27,10.27,Digital Wallet
S0000565,2025-01-11,P0031,C00031,3,28.12,84.36,Card
S0000566,2025-01-11,P0012,C00207,1,17.67,17.67,Cash
S0000567,2025-01-11,P0038,C00399,1,9.21,9.21,Card
S0000568,2025-01-11,P0036,C00378,1,13.91,13.91,Card
S0000569,2025-01-12,P0021,C00264,1,3.5,3.5,Cash
S0000570,2025-01-12,P0021,C00271,1,3.5,3.5,Card
S0000571,2025-01-12,P0030,C00071,2,3.95,7.9,Card
S0000572,2025-01-12,P0021,C00347,2,3.5,7.0,Digital Wallet
S0000573,2025-01-12,P0033,C00466,3,32.26,96.78,Card
S0000574,2025-01-12,P0011,C00268,2,28.23,56.46,Digital Wallet
S0000575,2025-01-12,P0009,C00478,3,3.63,10.89,Cash
S0000576,2025-01-12,P0013,C00284,1,21.26,21.26,Card
S0000577,2025-01-12,P0031,C00243,2,28.12,56.24,Cash
S0000578,2025-01-12,P0028,C00347,1,22.42,22.42,Digital Wallet
S0000579,2025-01-12,P0024,C00134,1,16.73,16.73,Digital Wallet
S0000580,2025-01-12,P0030,C00003,5,3.95,19.75,Digital Wallet
S0000581,2025-01-12,P0006,C00144,1,9.35,9.35,Card
S0000582,2025-01-12,P0005,C00394,1,12.52,12.52,Digital Wallet
S0000583,2025-01-12,P0027,C00257,5,24.24,121.2,Digital Wallet
S0000584,2025-01-12,P0009,C00088,2,3.63,7.26,Card
S0000585,2025-01-12,P0030,C00182,4,3.95,15.8,Card
S0000586,2025-01-12,P0019,C00476,2,6.16,12.32,Card
S0000587,2025-01-12,P0020,C00104,4,24.58,98.32,Digital Wallet
S0000588,2025-01-12,P0025,C00393,4,4.71,18.84,Digital Wallet
S0000589,2025-01-12,P0027,C00326,1,24.24,24.24,Card
S0000590,2025-01-12,P0035,C00222,2,4.51,9.02,Card
S0000591,2025-01-12,P0023,C00374,1,17.42,17.42,Cash
S0000592,2025-01-12,P0036,C00463,4,13.91,55.64,Cash
S0000593,2025-01-12,P0001,C00164,1,2.31,2.31,Card
S0000594,2025-01-12,P0015,C00015,1,29.69,29.69,Card
S0000595,2025-01-12,P0028,C00327,5,22.42,112.1,Cash
S0000596,2025-01-12,P0015,C00440,2,29.69,59.38,Card
S0000597,2025-01-12,P0006,C00185,1,9.35,9.35,Digital Wallet
S0000598,2025-01-12,P0001,C00027,4,2.31,9.24,Digital Wallet
S0000599,2025-01-12,P0037,C00398,3,29.68,89.04,Digital Wallet
S0000600,2025-01-12,P0011,C00298,2,28.23,56.46,Card
S0000601,2025-01-12,P0025,C00046,1,4.71,4.71,Card
S0000602,2025-01-12,P0017,C00483,2,10.27,20.54,Cash
S0000603,2025-01-12,P0019,C00301,1,6.16,6.16,Card
S0000604,2025-01-12,P0008,C00338,4,25.45,101.8,Card
S0000605,2025-01-12,P0004,C00376,5,18.23,91.15,Cash
S0000606,2025-01-12,P0029,C00026,1,12.45,12.45,Card
S0000607,2025-01-12,P0025,C00046,1,4.71,4.71,Cash
S0000608,2025-01-12,P0035,C00035,3,4.51,13.53,Card
S0000609,2025-01-12,P0024,C00082,4,16.73,66.92,Card
S0000610,2025-01-12,P0013,C00341,5,21.26,106.3,Card
S0000611,2025-01-13,P0031,C00066,1,28.12,28.12,Card
S0000612,2025-01-13,P0032,C00208,2,22.91,45.82,Digital Wallet
S0000613,2025-01-13,P0040,C00414,1,4.33,4.33,Digital Wallet
S0000614,2025-01-13,P0030,C00010,1,3.95,3.95,Card
S0000615,2025-01-13,P0026,C00183,2,30.59,61.18,Digital Wallet
S0000616,2025-01-13,P0014,C00119,2,14.33,28.66,Cash
S0000617,2025-01-13,P0013,C00080,2,21.26,42.52,Digital Wallet
S0000618,2025-01-13,P0007,C00458,1,11.24,11.24,Cash
S0000619,2025-01-13,P0018,C00129,1,14.48,14.48,Cash
S0000620,2025-01-13,P0027,C00196,3,24.24,72.72,Cash
S0000621,2025-01-13,P0011,C00477,1,28.23,28.23,Digital Wallet
S0000622,2025-01-13,P0039,C00172,3,8.22,24.66,Card
S0000623,2025-01-13,P0029,C00215,3,12.45,37.35,Card
S0000624,2025-01-13,P0040,C00471,2,4.33,8.66,Digital Wallet
S0000625,2025-01-13,P0019,C00086,1,6.16,6.16,Cash
S0000626,2025-01-13,P0020,C00403,4,24.58,98.32,Digital Wallet
S0000627,2025-01-13,P0008,C00231,2,25.45,50.9,Card
S0000628,2025-01-13,P0007,C00480,1,11.24,11.24,Digital Wallet
S0000629,2025-01-13,P0040,C00304,2,4.33,8.66,Digital Wallet
S0000630,2025-01-13,P0031,C00432,1,28.12,28.12,Card
S0000631,2025-01-13,P0012,C00328,5,17.67,88.35,Card
S0000632,2025-01-13,P0016,C00228,1,26.95,26.95,Cash
S0000633,2025-01-13,P0003,C00042,2,2.27,4.54,Cash
S0000634,2025-01-13,P0017,C00078,4,10.27,41.08,Card
S0000635,2025-01-13,P0040,C00113,5,4.33,21.65,Cash
S0000636,2025-01-13,P0005,C00375,2,12.52,25.04,Card
S0000637,2025-01-13,P0002,C00161,2,23.0,46.0,Digital Wallet
S0000638,2025-01-13,P0024,C00033,1,16.73,16.73,Cash
S0000639,2025-01-13,P0022,C00287,5,22.12,110.6,Card
S0000640,2025-01-13,P0027,C00418,2,24.24,48.48,Digital Wallet
S0000641,2025-01-13,P0034,C00157,3,13.32,39.96,Digital Wallet
S0000642,2025-01-13,P0033,C00301,2,32.26,64.52,Card
S0000643,2025-01-13,P0030,C00077,3,3.95,11.85,Card
S0000644,2025-01-13,P0034,C00335,1,13.32,13.32,Digital Wallet
S0000645,2025-01-13,P0028,C00394,2,22.42,44.84,Digital Wallet
S0000646,2025-01-13,P0026,C00439,1,30.59,30.59,Card
S0000647,2025-01-13,P0023,C00082,2,17.42,34.84,Card
S0000648,2025-01-13,P0027,C00091,1,24.24,24.24,Digital Wallet
S0000649,2025-01-13,P0006,C00290,2,9.35,18.7,Digital Wallet
S0000650,2025-01-13,P0008,C00013,5,25.45,127.25,Card
S0000651,2025-01-13,P0008,C00356,4,25.45,101.8,Card
S0000652,2025-01-13,P0040,C00196,2,4.33,8.66,Digital Wallet
S0000653,2025-01-13,P0017,C00310,5,10.27,51.35,Card
S0000654,2025-01-13,P0029,C00019,1,12.45,12.45,Card
S0000655,2025-01-13,P0023,C00452,2,17.42,34.84,Card
S0000656,2025-01-13,P0040,C00147,4,4.33,17.32,Card
S0000657,2025-01-13,P0013,C00423,4,21.26,85.04,Cash
S0000658,2025-01-13,P0005,C00468,2,12.52,25.04,Cash
S0000659,2025-01-13,P0014,C00490,1,14.33,14.33,Digital Wallet
S0000660,2025-01-13,P0007,C00077,2,11.24,22.48,Cash
S0000661,2025-01-13,P0032,C00191,5,22.91,114.55,Card
S0000662,2025-01-13,P0027,C00482,2,24.24,48.48,Cash
S0000663,2025-01-14,P0006,C00287,1,9.35,9.35,Digital Wallet
S0000664,2025-01-14,P0012,C00294,1,17.67,17.67,Digital Wallet
S0000665,2025-01-14,P0015,C00027,2,29.69,59.38,Digital Wallet
S0000666,2025-01-14,P0033,C00466,2,32.26,64.52,Cash
S0000667,2025-01-14,P0040,C00411,1,4.33,4.33,Cash
S0000668,2025-01-14,P0010,C00382,3,16.69,50.07,Cash
S0000669,2025-01-14,P0033,C00286,2,32.26,64.52,Digital Wallet
S0000670,2025-01-14,P0032,C00139,2,22.91,45.82,Card
S0000671,2025-01-14,P0007,C00388,1,11.24,11.24,Card
S0000672,2025-01-14,P0031,C00109,2,28.12,56.24,Digital Wallet
S0000673,2025-01-14,P0005,C00398,2,12.52,25.04,Digital Wallet
S0000674,2025-01-14,P0037,C00092,5,29.68,148.4,Digital Wallet
S0000675,2025-01-14,P0003,C00244,2,2.27,4.54,Digital Wallet
S0000676,2025-01-14,P0037,C00062,1,29.68,29.68,Card
S0000677,2025-01-14,P0005,C00273,3,12.52,37.56,Cash
S0000678,2025-01-14,P0031,C00218,1,28.12,28.12,Cash
S0000679,2025-01-14,P0036,C00182,1,13.91,13.91,Card
S0000680,2025-01-14,P0034,C00486,2,13.32,26.64,Cash
S0000681,2025-01-14,P0031,C00126,1,28.12,28.12,Card
S0000682,2025-01-14,P0017,C00403,3,10.27,30.81,Cash
S0000683,2025-01-14,P0024,C00340,2,16.73,33.46,Card
S0000684,2025-01-14,P0007,C00446,2,11.24,22.48,Cash
S0000685,2025-01-14,P0024,C00488,3,16.73,50.19,Digital Wallet
S0000686,2025-01-14,P0013,C00442,3,21.26,63.78,Digital Wallet
S0000687,2025-01-14,P0016,C00167,3,26.95,80.85,Cash
S0000688,2025-01-14,P0004,C00432,4,18.23,72.92,Card
S0000689,2025-01-14,P0028,C00460,5,22.42,112.1,Cash
S0000690,2025-01-14,P0004,C00453,2,18.23,36.46,Cash
S0000691,2025-01-14,P0005,C00056,4,12.52,50.08,Digital Wallet
S0000692,2025-01-14,P0036,C00266,2,13.91,27.82,Card
S0000693,2025-01-15,P0016,C00497,2,26.95,53.9,Digital Wallet
S0000694,2025-01-15,P0018,C00419,1,14.48,14.48,Cash
S0000695,2025-01-15,P0027,C00452,2,24.24,48.48,Digital Wallet
S0000696,2025-01-15,P0012,C00094,1,17.67,17.67,Card
S0000697,2025-01-15,P0012,C00431,3,17.67,53.01,Cash
S0000698,2025-01-15,P0024,C00176,3,16.73,50.19,Cash
S0000699,2025-01-15,P0026,C00455,3,30.59,91.77,Digital Wallet
S0000700,2025-01-15,P0025,C00270,1,4.71,4.71,Card
S0000701,2025-01-15,P0018,C00456,1,14.48,14.48,Card
S0000702,2025-01-15,P0038,C00179,1,9.21,9.21,Card
S0000703,2025-01-15,P0017,C00093,5,10.27,51.35,Card
S0000704,2025-01-15,P0028,C00326,5,22.42,112.1,Card
S0000705,2025-01-15,P0010,C00146,1,16.69,16.69,Cash
S0000706,2025-01-15,P0033,C00022,1,32.26,32.26,Cash
S0000707,2025-01-15,P0019,C00124,1,6.16,6.16,Card
S0000708,2025-01-15,P0038,C00216,1,9.21,9.21,Card
S0000709,2025-01-15,P0020,C00279,4,24.58,98.32,Cash
S0000710,2025-01-15,P0027,C00429,1,24.24,24.24,Cash
S0000711,2025-01-15,P0001,C00236,1,2.31,2.31,Card
S0000712,2025-01-15,P0001,C00049,2,2.31,4.62,Card
S0000713,2025-01-15,P0038,C00429,1,9.21,9.21,Cash
S0000714,2025-01-15,P0040,C00414,5,4.33,21.65,Digital Wallet
S0000715,2025-01-15,P0012,C00032,1,17.67,17.67,Digital Wallet
S0000716,2025-01-15,P0004,C00432,1,18.23,18.23,Digital Wallet
S0000717,2025-01-15,P0021,C00427,2,3.5,7.0,Cash
S0000718,2025-01-15,P0021,C00470,3,3.5,10.5,Cash
S0000719,2025-01-15,P0026,C00397,2,30.59,61.18,Cash
S0000720,2025-01-15,P0034,C00036,3,13.32,39.96,Digital Wallet
S0000721,2025-01-15,P0031,C00037,5,28.12,140.6,Card
S0000722,2025-01-15,P0017,C00088,5,10.27,51.35,Cash
S0000723,2025-01-15,P0009,C00226,1,3.63,3.63,Cash
S0000724,2025-01-16,P0029,C00256,2,12.45,24.9,Cash
S0000725,2025-01-16,P0032,C00042,1,22.91,22.91,Digital Wallet
S0000726,2025-01-16,P0018,C00188,2,14.48,28.96,Card
S0000727,2025-01-16,P0009,C00482,1,3.63,3.63,Digital Wallet
S0000728,2025-01-16,P0020,C00162,2,24.58,49.16,Digital Wallet
S0000729,2025-01-16,P0039,C00238,4,8.22,32.88,Digital Wallet
S0000730,2025-01-16,P0007,C00238,5,11.24,56.2,Cash
S0000731,2025-01-16,P0015,C00105,2,29.69,59.38,Digital Wallet
S0000732,2025-01-16,P0022,C00463,1,22.12,22.12,Card
S0000733,2025-01-16,P0014,C00440,4,14.33,57.32,Card
S0000734,2025-01-16,P0023,C00413,3,17.42,52.26,Card
S0000735,2025-01-16,P0014,C00233,5,14.33,71.65,Card
S0000736,2025-01-16,P0015,C00300,5,29.69,148.45,Digital Wallet
S0000737,2025-01-16,P0034,C00164,4,13.32,53.28,Card
S0000738,2025-01-16,P0021,C00089,2,3.5,7.0,Card
S0000739,2025-01-16,P0016,C00404,5,26.95,134.75,Digital Wallet
S0000740,2025-01-16,P0013,C00432,4,21.26,85.04,Digital Wallet
S0000741,2025-01-16,P0020,C00379,1,24.58,24.58,Cash
S0000742,2025-01-16,P0004,C00439,1,18.23,18.23,Digital Wallet
S0000743,2025-01-16,P0030,C00221,2,3.95,7.9,Digital Wallet
S0000744,2025-01-16,P0039,C00206,5,8.22,41.1,Cash
S0000745,2025-01-16,P0011,C00496,1,28.23,28.23,Cash
S0000746,2025-01-16,P0010,C00161,2,16.69,33.38,Digital Wallet
S0000747,2025-01-16,P0025,C00150,2,4.71,9.42,Cash
S0000748,2025-01-16,P0035,C00037,1,4.51,4.51,Card
S0000749,2025-01-16,P0022,C00248,2,22.12,44.24,Digital Wallet
S0000750,2025-01-16,P0029,C00219,2,12.45,24.9,Cash
S0000751,2025-01-16,P0025,C00025,2,4.71,9.42,Cash
S0000752,2025-01-16,P0039,C00134,5,8.22,41.1,Cash
S0000753,2025-01-16,P0035,C00252,5,4.51,22.55,Cash
S0000754,2025-01-17,P0018,C00441,2,14.48,28.96,Digital Wallet
S0000755,2025-01-17,P0035,C00026,1,4.51,4.51,Cash
S0000756,2025-01-17,P0025,C00067,2,4.71,9.42,Cash
S0000757,2025-01-17,P0038,C00196,5,9.21,46.05,Cash
S0000758,2025-01-17,P0039,C00346,3,8.22,24.66,Card
S0000759,2025-01-17,P0013,C00228,2,21.26,42.52,Card
S0000760,2025-01-17,P0009,C00085,1,3.63,3.63,Digital Wallet
S0000761,2025-01-17,P0037,C00337,5,29.68,148.4,Digital Wallet
S0000762,2025-01-17,P0018,C00494,5,14.48,72.4,Card
S0000763,2025-01-17,P0022,C00094,2,22.12,44.24,Card
S0000764,2025-01-17,P0012,C00141,1,17.67,17.67,Cash
S0000765,2025-01-17,P0010,C00017,2,16.69,33.38,Cash
S0000766,2025-01-17,P0012,C00414,4,17.67,70.68,Card
S0000767,2025-01-17,P0010,C00308,4,16.69,66.76,Digital Wallet
S0000768,2025-01-17,P0003,C00270,5,2.27,11.35,Card
S0000769,2025-01-17,P0029,C00356,2,12.45,24.9,Digital Wallet
S0000770,2025-01-17,P0004,C00407,2,18.23,36.46,Card
S0000771,2025-01-17,P0007,C00330,2,11.24,22.48,Cash
S0000772,2025-01-17,P0012,C00423,2,17.67,35.34,Digital Wallet
S0000773,2025-01-17,P0037,C00068,2,29.68,59.36,Cash
S0000774,2025-01-17,P0007,C00259,5,11.24,56.2,Card
S0000775,2025-01-17,P0003,C00290,5,2.27,11.35,Digital Wallet
S0000776,2025-01-17,P0003,C00452,2,2.27,4.54,Digital Wallet
S0000777,2025-01-17,P0031,C00158,1,28.12,28.12,Digital Wallet
S0000778,2025-01-17,P0031,C00137,3,28.12,84.36,Cash
S0000779,2025-01-17,P0004,C00477,2,18.23,36.46,Card
S0000780,2025-01-17,P0027,C00276,1,24.24,24.24,Cash
S0000781,2025-01-17,P0012,C00083,4,17.67,70.68,Digital Wallet
S0000782,2025-01-17,P0040,C00307,4,4.33,17.32,Cash
S0000783,2025-01-17,P0018,C00277,2,14.48,28.96,Digital Wallet
S0000784,2025-01-17,P0019,C00321,1,6.16,6.16,Cash
S0000785,2025-01-17,P0011,C00184,2,28.23,56.46,Card
S0000786,2025-01-17,P0015,C00200,1,29.69,29.69,Cash
S0000787,2025-01-17,P0001,C00418,2,2.31,4.62,Cash
S0000788,2025-01-17,P0010,C00445,1,16.69,16.69,Cash
S0000789,2025-01-17,P0024,C00150,2,16.73,33.46,Cash
S0000790,2025-01-17,P0035,C00462,3,4.51,13.53,Card
S0000791,2025-01-17,P0036,C00235,2,13.91,27.82,Digital Wallet
S0000792,2025-01-17,P0036,C00150,4,13.91,55.64,Digital Wallet
S0000793,2025-01-17,P0025,C00467,1,4.71,4.71,Digital Wallet
S0000794,2025-01-17,P0026,C00131,4,30.59,122.36,Card
S0000795,2025-01-17,P0012,C00261,4,17.67,70.68,Card
S0000796,2025-01-17,P0037,C00439,5,29.68,148.4,Cash
S0000797,2025-01-17,P0032,C00222,4,22.91,91.64,Card
