sale_id,sale_date,product_id,customer_id,supplier_id,quantity,revenue,gross_profit,payment_method
S0000327,2025-01-07,P0011,C00151,SUP002,1,28.23,12.66,Card
S0000328,2025-01-07,P0012,C00093,SUP008,3,53.01,17.369999999999997,Card
S0000329,2025-01-07,P0027,C00246,SUP005,1,24.24,8.899999999999999,Digital Wallet
S0000330,2025-01-07,P0012,C00041,SUP008,5,88.35,28.94999999999999,Cash
S0000331,2025-01-07,P0016,C00234,SUP006,3,80.85,34.769999999999996,Digital Wallet
S0000332,2025-01-07,P0038,C00401,SUP004,1,9.21,3.330000000000001,Card
S0000333,2025-01-07,P0002,C00319,SUP002,1,23.0,10.43,Digital Wallet
S0000334,2025-01-07,P0025,C00141,SUP006,2,9.42,3.2800000000000002,Cash
S0000335,2025-01-07,P0033,C00061,SUP007,1,32.26,14.86,Digital Wallet
S0000336,2025-01-07,P0016,C00488,SUP006,1,26.95,11.59,Cash
S0000337,2025-01-07,P0010,C00423,SUP004,1,16.69,3.650000000000002,Card
S0000338,2025-01-07,P0031,C00022,SUP008,2,56.24,26.42,Digital Wallet
S0000339,2025-01-07,P0003,C00429,SUP007,4,9.08,2.16,Digital Wallet
S0000340,2025-01-07,P0002,C00017,SUP002,3,69.0,31.29,Digital Wallet
S0000341,2025-01-07,P0028,C00384,SUP006,1,22.42,8.410000000000002,Digital Wallet
S0000342,2025-01-07,P0039,C00291,SUP008,5,41.1,14.7,Card
S0000343,2025-01-07,P0038,C00343,SUP004,2,18.42,6.660000000000002,Cash
S0000344,2025-01-07,P0027,C00220,SUP005,1,24.24,8.899999999999999,Cash
S0000345,2025-01-07,P0030,C00077,SUP004,1,3.95,1.7800000000000002,Digital Wallet
S0000346,2025-01-07,P0032,C00343,SUP003,2,45.82,21.26,Card
S0000347,2025-01-07,P0020,C00316,SUP007,1,24.58,8.299999999999997,Cash
S0000348,2025-01-07,P0019,C00376,SUP005,1,6.16,2.6100000000000003,Cash
S0000349,2025-01-07,P0012,C00448,SUP008,3,53.01,17.369999999999997,Cash
S0000350,2025-01-07,P0008,C00177,SUP005,2,50.9,21.38,Cash
S0000351,2025-01-07,P0001,C00033,SUP002,5,11.55,3.4499999999999993,Cash
S0000352,2025-01-08,P0028,C00145,SUP006,1,22.42,8.410000000000002,Cash
S0000353,2025-01-08,P0018,C00361,SUP008,2,28.96,13.260000000000002,Card
S0000354,2025-01-08,P0020,C00124,SUP007,2,49.16,16.599999999999994,Digital Wallet
S0000355,2025-01-08,P0017,C00065,SUP006,3,30.81,6.989999999999998,Cash
S0000356,2025-01-08,P0017,C00484,SUP006,1,10.27,2.329999999999999,Card
S0000357,2025-01-08,P0027,C00462,SUP005,1,24.24,8.899999999999999,Card
S0000358,2025-01-08,P0029,C00332,SUP006,4,49.8,12.159999999999997,Digital Wallet
S0000359,2025-01-08,P0024,C00154,SUP001,3,50.19,12.299999999999997,Digital Wallet
S0000360,2025-01-08,P0022,C00105,SUP003,2,44.24,15.220000000000002,Cash
S0000361,2025-01-08,P0036,C00186,SUP004,1,13.91,2.8200000000000003,Digital Wallet
S0000362,2025-01-08,P0017,C00071,SUP006,2,20.54,4.659999999999998,Digital Wallet
S0000363,2025-01-08,P0035,C00108,SUP008,4,18.04,5.119999999999999,Card
S0000364,2025-01-08,P0009,C00064,SUP007,4,14.52,4.4399999999999995,Card
S0000365,2025-01-08,P0020,C00090,SUP007,1,24.58,8.299999999999997,Card
S0000366,2025-01-08,P0028,C00244,SUP006,1,22.42,8.410000000000002,Cash
S0000367,2025-01-08,P0008,C00326,SUP005,1,25.45,10.69,Cash
S0000368,2025-01-08,P0033,C00182,SUP007,1,32.26,14.86,Digital Wallet
S0000369,2025-01-08,P0014,C00008,SUP003,3,42.99,12.480000000000004,Digital Wallet
S0000370,2025-01-08,P0007,C00496,SUP002,3,33.72,10.979999999999997,Cash
S0000371,2025-01-08,P0037,C00435,SUP002,1,29.68,13.27,Cash
S0000372,2025-01-08,P0040,C00406,SUP002,2,8.66,3.0,Card
S0000373,2025-01-08,P0013,C00027,SUP004,2,42.52,17.6,Cash
S0000374,2025-01-08,P0027,C00339,SUP005,3,72.72,26.700000000000003,Cash
S0000375,2025-01-08,P0037,C00058,SUP002,1,29.68,13.27,Digital Wallet
S0000376,2025-01-08,P0020,C00018,SUP007,2,49.16,16.599999999999994,Digital Wallet
S0000377,2025-01-08,P0012,C00184,SUP008,2,35.34,11.580000000000002,Card
S0000378,2025-01-08,P0021,C00396,SUP008,1,3.5,0.77,Cash
S0000379,2025-01-08,P0025,C00128,SUP006,2,9.42,3.2800000000000002,Digital Wallet
S0000380,2025-01-08,P0038,C00265,SUP004,1,9.21,3.330000000000001,Cash
S0000381,2025-01-08,P0023,C00162,SUP007,1,17.42,6.210000000000001,Cash
S0000382,2025-01-08,P0004,C00437,SUP001,2,36.46,15.2,Card
S0000383,2025-01-08,P0026,C00450,SUP005,1,30.59,13.059999999999999,Cash
S0000384,2025-01-08,P0004,C00169,SUP001,5,91.15,38.0,Card
S0000385,2025-01-08,P0031,C00324,SUP008,2,56.24,26.42,Digital Wallet
S0000386,2025-01-08,P0034,C00234,SUP005,1,13.32,5.42,Digital Wallet
S0000387,2025-01-08,P0039,C00151,SUP008,5,41.1,14.7,Digital Wallet
S0000388,2025-01-08,P0009,C00076,SUP007,2,7.26,2.2199999999999998,Digital Wallet
S0000389,2025-01-08,P0034,C00185,SUP005,2,26.64,10.84,Card
S0000390,2025-01-08,P0022,C00213,SUP003,4,88.48,30.440000000000005,Card
S0000391,2025-01-08,P0031,C00054,SUP008,1,28.12,13.21,Digital Wallet
S0000392,2025-01-08,P0017,C00479,SUP006,1,10.27,2.329999999999999,Digital Wallet
S0000393,2025-01-09,P0014,C00050,SUP003,4,57.32,16.64,Digital Wallet
S0000394,2025-01-09,P0019,C00275,SUP005,5,30.8,13.05,Card
S0000395,2025-01-09,P0014,C00039,SUP003,5,71.65,20.800000000000004,Digital Wallet
S0000396,2025-01-09,P0033,C00196,SUP007,2,64.52,29.72,Card
S0000397,2025-01-09,P0026,C00388,SUP005,5,152.95,65.29999999999998,Cash
S0000398,2025-01-09,P0030,C00196,SUP004,1,3.95,1.7800000000000002,Digital Wallet
S0000399,2025-01-09,P0018,C00436,SUP008,4,57.92,26.520000000000003,Card
S0000400,2025-01-09,P0039,C00368,SUP008,1,8.22,2.9400000000000004,Card
S0000401,2025-01-09,P0035,C00032,SUP008,2,9.02,2.5599999999999996,Card
S0000402,2025-01-09,P0035,C00373,SUP008,3,13.53,3.84,Cash
S0000403,2025-01-09,P0014,C00342,SUP003,2,28.66,8.32,Digital Wallet
S0000404,2025-01-09,P0020,C00317,SUP007,3,73.74,24.89999999999999,Card
S0000405,2025-01-09,P0026,C00334,SUP005,3,91.77,39.17999999999999,Digital Wallet
S0000406,2025-01-09,P0030,C00396,SUP004,2,7.9,3.5600000000000005,Card
S0000407,2025-01-09,P0003,C00288,SUP007,3,6.81,1.62,Digital Wallet
S0000408,2025-01-09,P0015,C00332,SUP005,2,59.38,23.740000000000002,Cash
S0000409,2025-01-09,P0011,C00248,SUP002,3,84.69,37.98,Card
S0000410,2025-01-09,P0012,C00492,SUP008,5,88.35,28.94999999999999,Card
S0000411,2025-01-09,P0033,C00462,SUP007,1,32.26,14.86,Cash
S0000412,2025-01-09,P0025,C00018,SUP006,1,4.71,1.6400000000000001,Digital Wallet
S0000413,2025-01-09,P0007,C00297,SUP002,5,56.2,18.300000000000004,Card
S0000414,2025-01-09,P0009,C00390,SUP007,2,7.26,2.2199999999999998,Cash
S0000415,2025-01-09,P0008,C00040,SUP005,3,76.35,32.06999999999999,Card
S0000416,2025-01-09,P0003,C00316,SUP007,1,2.27,0.54,Card
S0000417,2025-01-09,P0034,C00054,SUP005,4,53.28,21.68,Card
S0000418,2025-01-09,P0024,C00057,SUP001,3,50.19,12.299999999999997,Digital Wallet
S0000419,2025-01-09,P0008,C00196,SUP005,2,50.9,21.38,Cash
S0000420,2025-01-09,P0014,C00040,SUP003,1,14.33,4.16,Cash
S0000421,2025-01-09,P0026,C00236,SUP005,4,122.36,52.239999999999995,Cash
S0000422,2025-01-09,P0032,C00226,SUP003,2,45.82,21.26,Cash
S0000423,2025-01-09,P0039,C00207,SUP008,4,32.88,11.760000000000002,Card
S0000424,2025-01-09,P0035,C00105,SUP008,2,9.02,2.5599999999999996,Digital Wallet
S0000425,2025-01-09,P0024,C00381,SUP001,1,16.73,4.1,Cash
S0000426,2025-01-09,P0011,C00231,SUP002,1,28.23,12.66,Digital Wallet
S0000427,2025-01-09,P0022,C00203,SUP003,2,44.24,15.220000000000002,Cash
S0000428,2025-01-09,P0030,C00302,SUP004,1,3.95,1.7800000000000002,Cash
S0000429,2025-01-09,P0031,C00128,SUP008,1,28.12,13.21,Card
S0000430,2025-01-09,P0025,C00439,SUP006,2,9.42,3.2800000000000002,Card
S0000431,2025-01-09,P0031,C00375,SUP008,1,28.12,13.21,Card
S0000432,2025-01-09,P0031,C00149,SUP008,2,56.24,26.42,Digital Wallet
S0000433,2025-01-09,P0023,C00133,SUP007,4,69.68,24.840000000000003,Card
S0000434,2025-01-09,P0002,C00375,SUP002,1,23.0,10.43,Card
S0000435,2025-01-09,P0007,C00190,SUP002,1,11.24,3.66,Cash
S0000436,2025-01-09,P0029,C00135,SUP006,1,12.45,3.039999999999999,Cash
S0000437,2025-01-09,P0040,C00497,SUP002,3,12.99,4.5,Card
S0000438,2025-01-09,P0002,C00414,SUP002,2,46.0,20.86,Card
S0000439,2025-01-09,P0017,C00313,SUP006,3,30.81,6.989999999999998,Digital Wallet
S0000440,2025-01-09,P0001,C00372,SUP002,1,2.31,0.69,Digital Wallet
S0000441,2025-01-09,P0026,C00491,SUP005,1,30.59,13.059999999999999,Cash
S0000442,2025-01-09,P0009,C00424,SUP007,4,14.52,4.4399999999999995,Digital Wallet
S0000443,2025-01-09,P0020,C00160,SUP007,5,122.9,41.5,Card
S0000444,2025-01-09,P0012,C00163,SUP008,1,17.67,5.790000000000001,Card
S0000445,2025-01-09,P0031,C00020,SUP008,2,56.24,26.42,Cash
S0000446,2025-01-09,P0018,C00092,SUP008,3,43.44,19.89,Card
S0000447,2025-01-10,P0032,C00352,SUP003,4,91.64,42.52,Card
S0000448,2025-01-10,P0007,C00440,SUP002,2,22.48,7.32,Card
S0000449,2025-01-10,P0024,C00456,SUP001,1,16.73,4.1,Card
S0000450,2025-01-10,P0009,C00266,SUP007,5,18.15,5.549999999999999,Digital Wallet
S0000451,2025-01-10,P0022,C00093,SUP003,2,44.24,15.220000000000002,Digital Wallet
S0000452,2025-01-10,P0005,C00006,SUP004,2,25.04,7.539999999999999,Digital Wallet
S0000453,2025-01-10,P0004,C00330,SUP001,4,72.92,30.4,Digital Wallet
S0000454,2025-01-10,P0013,C00033,SUP004,1,21.26,8.8,Digital Wallet
S0000455,2025-01-10,P0019,C00099,SUP005,2,12.32,5.220000000000001,Cash
S0000456,2025-01-10,P0016,C00124,SUP006,3,80.85,34.769999999999996,Card
S0000457,2025-01-10,P0034,C00151,SUP005,4,53.28,21.68,Cash
S0000458,2025-01-10,P0015,C00263,SUP005,1,29.69,11.870000000000001,Card
S0000459,2025-01-10,P0005,C00461,SUP004,2,25.04,7.539999999999999,Card
S0000460,2025-01-10,P0038,C00453,SUP004,4,36.84,13.320000000000004,Card
S0000461,2025-01-10,P0023,C00270,SUP007,4,69.68,24.840000000000003,Cash
S0000462,2025-01-10,P0024,C00278,SUP001,4,66.92,16.4,Card
S0000463,2025-01-10,P0025,C00471,SUP006,2,9.42,3.2800000000000002,Card
S0000464,2025-01-10,P0010,C00139,SUP004,2,33.38,7.300000000000004,Digital Wallet
S0000465,2025-01-10,P0025,C00481,SUP006,4,18.84,6.5600000000000005,Digital Wallet
S0000466,2025-01-10,P0036,C00498,SUP004,1,13.91,2.8200000000000003,Card
S0000467,2025-01-10,P0012,C00327,SUP008,3,53.01,17.369999999999997,Digital Wallet
S0000468,2025-01-10,P0031,C00472,SUP008,1,28.12,13.21,Cash
S0000469,2025-01-10,P0028,C00225,SUP006,2,44.84,16.820000000000004,Card
S0000470,2025-01-10,P0031,C00026,SUP008,2,56.24,26.42,Cash
S0000471,2025-01-10,P0013,C00329,SUP004,2,42.52,17.6,Digital Wallet
S0000472,2025-01-10,P0016,C00018,SUP006,1,26.95,11.59,Digital Wallet
S0000473,2025-01-10,P0029,C00275,SUP006,2,24.9,6.079999999999998,Cash
S0000474,2025-01-10,P0017,C00051,SUP006,4,41.08,9.319999999999997,Card
S0000475,2025-01-10,P0015,C00441,SUP005,2,59.38,23.740000000000002,Digital Wallet
S0000476,2025-01-10,P0009,C00295,SUP007,1,3.63,1.1099999999999999,Digital Wallet
S0000477,2025-01-10,P0002,C00057,SUP002,2,46.0,20.86,Digital Wallet
S0000478,2025-01-10,P0031,C00379,SUP008,2,56.24,26.42,Cash
S0000479,2025-01-10,P0031,C00461,SUP008,2,56.24,26.42,Cash
S0000480,2025-01-10,P0039,C00383,SUP008,5,41.1,14.7,Digital Wallet
S0000481,2025-01-10,P0011,C00306,SUP002,2,56.46,25.32,Card
S0000482,2025-01-10,P0002,C00319,SUP002,2,46.0,20.86,Cash
S0000483,2025-01-10,P0036,C00002,SUP004,3,41.73,8.46,Card
S0000484,2025-01-10,P0013,C00393,SUP004,2,42.52,17.6,Cash
S0000485,2025-01-10,P0030,C00385,SUP004,3,11.85,5.34,Cash
S0000486,2025-01-10,P0034,C00160,SUP005,5,66.6,27.099999999999994,Card
S0000487,2025-01-10,P0001,C00089,SUP002,1,2.31,0.69,Card
S0000488,2025-01-10,P0030,C00179,SUP004,1,3.95,1.7800000000000002,Card
S0000489,2025-01-10,P0024,C00471,SUP001,2,33.46,8.2,Cash
S0000490,2025-01-10,P0016,C00479,SUP006,3,80.85,34.769999999999996,Card
S0000491,2025-01-10,P0027,C00305,SUP005,1,24.24,8.899999999999999,Card
S0000492,2025-01-10,P0035,C00046,SUP008,1,4.51,1.2799999999999998,Card
S0000493,2025-01-11,P0015,C00319,SUP005,5,148.45,59.349999999999994,Card
S0000494,2025-01-11,P0028,C00477,SUP006,2,44.84,16.820000000000004,Card
S0000495,2025-01-11,P0026,C00388,SUP005,2,61.18,26.119999999999997,Card
S0000496,2025-01-11,P0025,C00244,SUP006,1,4.71,1.6400000000000001,Card
S0000497,2025-01-11,P0029,C00342,SUP006,3,37.35,9.120000000000001,Cash
S0000498,2025-01-11,P0028,C00092,SUP006,1,22.42,8.410000000000002,Card
S0000499,2025-01-11,P0034,C00124,SUP005,5,66.6,27.099999999999994,Cash
S0000500,2025-01-11,P0017,C00130,SUP006,2,20.54,4.659999999999998,Digital Wallet
S0000501,2025-01-11,P0037,C00478,SUP002,1,29.68,13.27,Digital Wallet
S0000502,2025-01-11,P0022,C00496,SUP003,2,44.24,15.220000000000002,Cash
S0000503,2025-01-11,P0006,C00435,SUP007,4,37.4,9.719999999999999,Card
S0000504,2025-01-11,P0004,C00327,SUP001,2,36.46,15.2,Cash
S0000505,2025-01-11,P0040,C00043,SUP002,3,12.99,4.5,Digital Wallet
S0000506,2025-01-11,P0004,C00125,SUP001,3,54.69,22.799999999999997,Cash
S0000507,2025-01-11,P0004,C00412,SUP001,1,18.23,7.6,Digital Wallet
S0000508,2025-01-11,P0037,C00083,SUP002,2,59.36,26.54,Cash
S0000509,2025-01-11,P0001,C00367,SUP002,3,6.93,2.0699999999999994,Cash
S0000510,2025-01-11,P0026,C00444,SUP005,2,61.18,26.119999999999997,Cash
S0000511,2025-01-11,P0028,C00452,SUP006,3,67.26,25.230000000000004,Cash
S0000512,2025-01-11,P0031,C00171,SUP008,3,84.36,39.629999999999995,Cash
S0000513,2025-01-11,P0013,C00030,SUP004,5,106.3,43.99999999999999,Digital Wallet
S0000514,2025-01-11,P0014,C00329,SUP003,2,28.66,8.32,Cash
S0000515,2025-01-11,P0002,C00230,SUP002,1,23.0,10.43,Cash
S0000516,2025-01-11,P0026,C00239,SUP005,2,61.18,26.119999999999997,Cash
S0000517,2025-01-11,P0006,C00082,SUP007,3,28.05,7.290000000000003,Card
S0000518,2025-01-11,P0014,C00042,SUP003,1,14.33,4.16,Digital Wallet
S0000519,2025-01-11,P0014,C00313,SUP003,3,42.99,12.480000000000004,Cash
S0000520,2025-01-11,P0009,C00483,SUP007,3,10.89,3.33,Digital Wallet
S0000521,2025-01-11,P0038,C00478,SUP004,2,18.42,6.660000000000002,Cash
S0000522,2025-01-11,P0029,C00467,SUP006,1,12.45,3.039999999999999,Card
S0000523,2025-01-11,P0028,C00066,SUP006,5,112.1,42.05,Digital Wallet
S0000524,2025-01-11,P0034,C00256,SUP005,2,26.64,10.84,Card
S0000525,2025-01-11,P0038,C00140,SUP004,4,36.84,13.320000000000004,Card
S0000526,2025-01-11,P0014,C00411,SUP003,1,14.33,4.16,Cash
S0000527,2025-01-11,P0020,C00239,SUP007,2,49.16,16.599999999999994,Digital Wallet
S0000528,2025-01-11,P0010,C00417,SUP004,3,50.07,10.950000000000003,Digital Wallet
S0000529,2025-01-11,P0026,C00062,SUP005,1,30.59,13.059999999999999,Digital Wallet
S0000530,2025-01-11,P0009,C00115,SUP007,2,7.26,2.2199999999999998,Digital Wallet
S0000531,2025-01-11,P0005,C00379,SUP004,4,50.08,15.079999999999998,Cash
S0000532,2025-01-11,P0039,C00236,SUP008,1,8.22,2.9400000000000004,Cash
S0000533,2025-01-11,P0028,C00169,SUP006,1,22.42,8.410000000000002,Card
S0000534,2025-01-11,P0009,C00374,SUP007,1,3.63,1.1099999999999999,Cash
S0000535,2025-01-11,P0017,C00265,SUP006,2,20.54,4.659999999999998,Digital Wallet
S0000536,2025-01-11,P0008,C00403,SUP005,2,50.9,21.38,Cash
S0000537,2025-01-11,P0018,C00417,SUP008,1,14.48,6.630000000000001,Card
S0000538,2025-01-11,P0016,C00085,SUP006,2,53.9,23.18,Digital Wallet
S0000539,2025-01-11,P0008,C00207,SUP005,1,25.45,10.69,Digital Wallet
S0000540,2025-01-11,P0017,C00132,SUP006,4,41.08,9.319999999999997,Card
S0000541,2025-01-11,P0029,C00363,SUP006,3,37.35,9.120000000000001,Card
S0000542,2025-01-11,P0015,C00332,SUP005,1,29.69,11.870000000000001,Digital Wallet
S0000543,2025-01-11,P0038,C00031,SUP004,2,18.42,6.660000000000002,Cash
S0000544,2025-01-11,P0009,C00045,SUP007,3,10.89,3.33,Cash
S0000545,2025-01-11,P0013,C00284,SUP004,3,63.78,26.4,Digital Wallet
S0000546,2025-01-11,P0010,C00460,SUP004,1,16.69,3.650000000000002,Digital Wallet
S0000547,2025-01-11,P0029,C00166,SUP006,1,12.45,3.039999999999999,Digital Wallet
S0000548,2025-01-11,P0022,C00389,SUP003,4,88.48,30.440000000000005,Cash
S0000549,2025-01-11,P0020,C00250,SUP007,3,73.74,24.89999999999999,Cash
S0000550,2025-01-11,P0029,C00455,SUP006,2,24.9,6.079999999999998,Digital Wallet
S0000551,2025-01-11,P0036,C00472,SUP004,3,41.73,8.46,Card
S0000552,2025-01-11,P0040,C00223,SUP002,5,21.65,7.499999999999998,Digital Wallet
S0000553,2025-01-11,P0015,C00246,SUP005,4,118.76,47.480000000000004,Digital Wallet
S0000554,2025-01-11,P0011,C00296,SUP002,1,28.23,12.66,Cash
S0000555,2025-01-11,P0022,C00199,SUP003,5,110.6,38.05,Digital Wallet
S0000556,2025-01-11,P0024,C00099,SUP001,3,50.19,12.299999999999997,Cash
S0000557,2025-01-11,P0024,C00415,SUP001,3,50.19,12.299999999999997,Card
S0000558,2025-01-11,P0022,C00297,SUP003,1,22.12,7.610000000000001,Digital Wallet
S0000559,2025-01-11,P0007,C00374,SUP002,1,11.24,3.66,Card
S0000560,2025-01-11,P0012,C00259,SUP008,5,88.35,28.94999999999999,Digital Wallet
S0000561,2025-01-11,P0012,C00326,SUP008,2,35.34,11.580000000000002,Card
S0000562,2025-01-11,P0030,C00019,SUP004,1,3.95,1.7800000000000002,Cash
S0000563,2025-01-11,P0025,C00099,SUP006,1,4.71,1.6400000000000001,Digital Wallet
S0000564,2025-01-11,P0017,C00421,SUP006,1,10.27,2.329999999999999,Digital Wallet
S0000565,2025-01-11,P0031,C00031,SUP008,3,84.36,39.629999999999995,Card
S0000566,2025-01-11,P0012,C00207,SUP008,1,17.67,5.790000000000001,Cash
S0000567,2025-01-11,P0038,C00399,SUP004,1,9.21,3.330000000000001,Card
S0000568,2025-01-11,P0036,C00378,SUP004,1,13.91,2.8200000000000003,Card
S0000569,2025-01-12,P0021,C00264,SUP008,1,3.5,0.77,Cash
S0000570,2025-01-12,P0021,C00271,SUP008,1,3.5,0.77,Card
S0000571,2025-01-12,P0030,C00071,SUP004,2,7.9,3.5600000000000005,Card
S0000572,2025-01-12,P0021,C00347,SUP008,2,7.0,1.54,Digital Wallet
S0000573,2025-01-12,P0033,C00466,SUP007,3,96.78,44.580000000000005,Card
S0000574,2025-01-12,P0011,C00268,SUP002,2,56.46,25.32,Digital Wallet
S0000575,2025-01-12,P0009,C00478,SUP007,3,10.89,3.33,Cash
S0000576,2025-01-12,P0013,C00284,SUP004,1,21.26,8.8,Card
S0000577,2025-01-12,P0031,C00243,SUP008,2,56.24,26.42,Cash
S0000578,2025-01-12,P0028,C00347,SUP006,1,22.42,8.410000000000002,Digital Wallet
S0000579,2025-01-12,P0024,C00134,SUP001,1,16.73,4.1,Digital Wallet
S0000580,2025-01-12,P0030,C00003,SUP004,5,19.75,8.9,Digital Wallet
S0000581,2025-01-12,P0006,C00144,SUP007,1,9.35,2.4299999999999997,Card
S0000582,2025-01-12,P0005,C00394,SUP004,1,12.52,3.7699999999999996,Digital Wallet
S0000583,2025-01-12,P0027,C00257,SUP005,5,121.2,44.5,Digital Wallet
S0000584,2025-01-12,P0009,C00088,SUP007,2,7.26,2.2199999999999998,Card
S0000585,2025-01-12,P0030,C00182,SUP004,4,15.8,7.120000000000001,Card
S0000586,2025-01-12,P0019,C00476,SUP005,2,12.32,5.220000000000001,Card
S0000587,2025-01-12,P0020,C00104,SUP007,4,98.32,33.19999999999999,Digital Wallet
S0000588,2025-01-12,P0025,C00393,SUP006,4,18.84,6.5600000000000005,Digital Wallet
S0000589,2025-01-12,P0027,C00326,SUP005,1,24.24,8.899999999999999,Card
S0000590,2025-01-12,P0035,C00222,SUP008,2,9.02,2.5599999999999996,Card
S0000591,2025-01-12,P0023,C00374,SUP007,1,17.42,6.210000000000001,Cash
S0000592,2025-01-12,P0036,C00463,SUP004,4,55.64,11.280000000000001,Cash
S0000593,2025-01-12,P0001,C00164,SUP002,1,2.31,0.69,Card
S0000594,2025-01-12,P0015,C00015,SUP005,1,29.69,11.870000000000001,Card
S0000595,2025-01-12,P0028,C00327,SUP006,5,112.1,42.05,Cash
S0000596,2025-01-12,P0015,C00440,SUP005,2,59.38,23.740000000000002,Card
S0000597,2025-01-12,P0006,C00185,SUP007,1,9.35,2.4299999999999997,Digital Wallet
S0000598,2025-01-12,P0001,C00027,SUP002,4,9.24,2.76,Digital Wallet
S0000599,2025-01-12,P0037,C00398,SUP002,3,89.04,39.81,Digital Wallet
S0000600,2025-01-12,P0011,C00298,SUP002,2,56.46,25.32,Card
S0000601,2025-01-12,P0025,C00046,SUP006,1,4.71,1.6400000000000001,Card
S0000602,2025-01-12,P0017,C00483,SUP006,2,20.54,4.659999999999998,Cash
S0000603,2025-01-12,P0019,C00301,SUP005,1,6.16,2.6100000000000003,Card
S0000604,2025-01-12,P0008,C00338,SUP005,4,101.8,42.76,Card
S0000605,2025-01-12,P0004,C00376,SUP001,5,91.15,38.0,Cash
S0000606,2025-01-12,P0029,C00026,SUP006,1,12.45,3.039999999999999,Card
S0000607,2025-01-12,P0025,C00046,SUP006,1,4.71,1.6400000000000001,Cash
S0000608,2025-01-12,P0035,C00035,SUP008,3,13.53,3.84,Card
S0000609,2025-01-12,P0024,C00082,SUP001,4,66.92,16.4,Card
S0000610,2025-01-12,P0013,C00341,SUP004,5,106.3,43.99999999999999,Card
S0000611,2025-01-13,P0031,C00066,SUP008,1,28.12,13.21,Card
S0000612,2025-01-13,P0032,C00208,SUP003,2,45.82,21.26,Digital Wallet
S0000613,2025-01-13,P0040,C00414,SUP002,1,4.33,1.5,Digital Wallet
S0000614,2025-01-13,P0030,C00010,SUP004,1,3.95,1.7800000000000002,Card
S0000615,2025-01-13,P0026,C00183,SUP005,2,61.18,26.119999999999997,Digital Wallet
S0000616,2025-01-13,P0014,C00119,SUP003,2,28.66,8.32,Cash
S0000617,2025-01-13,P0013,C00080,SUP004,2,42.52,17.6,Digital Wallet
S0000618,2025-01-13,P0007,C00458,SUP002,1,11.24,3.66,Cash
S0000619,2025-01-13,P0018,C00129,SUP008,1,14.48,6.630000000000001,Cash
S0000620,2025-01-13,P0027,C00196,SUP005,3,72.72,26.700000000000003,Cash
S0000621,2025-01-13,P0011,C00477,SUP002,1,28.23,12.66,Digital Wallet
S0000622,2025-01-13,P0039,C00172,SUP008,3,24.66,8.82,Card
S0000623,2025-01-13,P0029,C00215,SUP006,3,37.35,9.120000000000001,Card
S0000624,2025-01-13,P0040,C00471,SUP002,2,8.66,3.0,Digital Wallet
S0000625,2025-01-13,P0019,C00086,SUP005,1,6.16,2.6100000000000003,Cash
S0000626,2025-01-13,P0020,C00403,SUP007,4,98.32,33.19999999999999,Digital Wallet
S0000627,2025-01-13,P0008,C00231,SUP005,2,50.9,21.38,Card
S0000628,2025-01-13,P0007,C00480,SUP002,1,11.24,3.66,Digital Wallet
S0000629,2025-01-13,P0040,C00304,SUP002,2,8.66,3.0,Digital Wallet
S0000630,2025-01-13,P0031,C00432,SUP008,1,28.12,13.21,Card
S0000631,2025-01-13,P0012,C00328,SUP008,5,88.35,28.94999999999999,Card
S0000632,2025-01-13,P0016,C00228,SUP006,1,26.95,11.59,Cash
S0000633,2025-01-13,P0003,C00042,SUP007,2,4.54,1.08,Cash
S0000634,2025-01-13,P0017,C00078,SUP006,4,41.08,9.319999999999997,Card
S0000635,2025-01-13,P0040,C00113,SUP002,5,21.65,7.499999999999998,Cash
S0000636,2025-01-13,P0005,C00375,SUP004,2,25.04,7.539999999999999,Card
S0000637,2025-01-13,P0002,C00161,SUP002,2,46.0,20.86,Digital Wallet
S0000638,2025-01-13,P0024,C00033,SUP001,1,16.73,4.1,Cash
S0000639,2025-01-13,P0022,C00287,SUP003,5,110.6,38.05,Card
S0000640,2025-01-13,P0027,C00418,SUP005,2,48.48,17.799999999999997,Digital Wallet
S0000641,2025-01-13,P0034,C00157,SUP005,3,39.96,16.259999999999998,Digital Wallet
S0000642,2025-01-13,P0033,C00301,SUP007,2,64.52,29.72,Card
S0000643,2025-01-13,P0030,C00077,SUP004,3,11.85,5.34,Card
S0000644,2025-01-13,P0034,C00335,SUP005,1,13.32,5.42,Digital Wallet
S0000645,2025-01-13,P0028,C00394,SUP006,2,44.84,16.820000000000004,Digital Wallet
S0000646,2025-01-13,P0026,C00439,SUP005,1,30.59,13.059999999999999,Card
